"SpecPath","SpecReadmeTag","SpecValidationErrors","ServiceFamily","ResourcePath","Version","VersionType","Type","IsTypeSpec","ServiceLifeCycle","DateCreated","JsonFiles"
"apimanagement/resource-manager/Microsoft.ApiManagement/ApiManagement/preview/2024-10-01-preview","","","apimanagement","Microsoft.ApiManagement/ApiManagement","2024-10-01-preview","preview","mgmt","False","Brownfield","2025-10-30","apigateway.json|apimallpolicies.json|apimanagement.json|apimapis.json|apimapisByTags.json|apimapiversionsets.json|apimauthorizationproviders.json|apimauthorizationservers.json|apimbackends.json|apimcaches.json|apimcertificates.json|apimclientApplications.json|apimconnectivitycheck.json|apimcontenttypes.json|apimdeletedservices.json|apimdeployment.json|apimdiagnostics.json|apimdocumentations.json|apimemailtemplates.json|apimgatewayConfigConnections.json|apimgateways.json|apimgroups.json|apimidentityprovider.json|apimissues.json|apimloggers.json|apimnamedvalues.json|apimnetworkstatus.json|apimnotifications.json|apimopenidconnectproviders.json|apimoutbounddependency.json|apimpolicies.json|apimpolicydescriptions.json|apimpolicyfragments.json|apimpolicyrestrictions.json|apimpolicyrestrictionsvalidation.json|apimportalconfigs.json|apimportalrevisions.json|apimportalsettings.json|apimprivatelink.json|apimproducts.json|apimproductsByTags.json|apimquotas.json|apimregions.json|apimreports.json|apimschema.json|apimsettings.json|apimskus.json|apimsubscriptions.json|apimtagresources.json|apimtags.json|apimtenant.json|apimusers.json|apimworkspacebackends.json|apimworkspacecertificates.json|apimworkspacediagnostics.json|apimworkspacelinks.json|apimworkspaceloggers.json|apimworkspaces.json|definitions.json|operationStatuses.json"
"apimanagement/resource-manager/Microsoft.ApiManagement/ApiManagement/stable/2016-07-07","","","apimanagement","Microsoft.ApiManagement/ApiManagement","2016-07-07","stable","mgmt","False","Brownfield","2025-10-30","apimanagement.json|apimdeployment.json"
"apimanagement/resource-manager/Microsoft.ApiManagement/ApiManagement/stable/2016-10-10","","","apimanagement","Microsoft.ApiManagement/ApiManagement","2016-10-10","stable","mgmt","False","Brownfield","2025-10-30","apimanagement.json|apimapis.json|apimauthorizationservers.json|apimbackends.json|apimcertificates.json|apimdeployment.json|apimgroups.json|apimidentityprovider.json|apimloggers.json|apimnetworkstatus.json|apimopenidconnectproviders.json|apimproducts.json|apimproperties.json|apimquotas.json|apimreports.json|apimsubscriptions.json|apimtenant.json|apimusers.json"
"apimanagement/resource-manager/Microsoft.ApiManagement/ApiManagement/stable/2017-03-01","","","apimanagement","Microsoft.ApiManagement/ApiManagement","2017-03-01","stable","mgmt","False","Brownfield","2025-10-30","apimanagement.json|apimapis.json|apimauthorizationservers.json|apimbackends.json|apimcertificates.json|apimdeployment.json|apimdiagnostics.json|apimemailtemplate.json|apimgroups.json|apimidentityprovider.json|apimloggers.json|apimnetworkstatus.json|apimnotifications.json|apimopenidconnectproviders.json|apimportalsettings.json|apimproducts.json|apimproperties.json|apimquotas.json|apimreports.json|apimsubscriptions.json|apimtagresources.json|apimtags.json|apimtenant.json|apimusers.json|apimversionsets.json"
"apimanagement/resource-manager/Microsoft.ApiManagement/ApiManagement/stable/2018-01-01","","","apimanagement","Microsoft.ApiManagement/ApiManagement","2018-01-01","stable","mgmt","False","Brownfield","2025-10-30","apimanagement.json|apimapis.json|apimauthorizationservers.json|apimbackends.json|apimcertificates.json|apimdeployment.json|apimdiagnostics.json|apimemailtemplate.json|apimgroups.json|apimidentityprovider.json|apimissues.json|apimloggers.json|apimnetworkstatus.json|apimnotifications.json|apimopenidconnectproviders.json|apimportalsettings.json|apimproducts.json|apimproperties.json|apimquotas.json|apimreports.json|apimsubscriptions.json|apimtagresources.json|apimtags.json|apimtenant.json|apimusers.json|apimversionsets.json"
"apimanagement/resource-manager/Microsoft.ApiManagement/ApiManagement/stable/2019-01-01","","","apimanagement","Microsoft.ApiManagement/ApiManagement","2019-01-01","stable","mgmt","False","Brownfield","2025-10-30","apimanagement.json|apimapis.json|apimapisByTags.json|apimapiversionsets.json|apimauthorizationservers.json|apimbackends.json|apimcaches.json|apimcertificates.json|apimdeployment.json|apimdiagnostics.json|apimemailtemplates.json|apimgroups.json|apimidentityprovider.json|apimissues.json|apimloggers.json|apimnetworkstatus.json|apimnotifications.json|apimopenidconnectproviders.json|apimpolicies.json|apimpolicysnippets.json|apimportalsettings.json|apimproducts.json|apimproductsByTags.json|apimproperties.json|apimquotas.json|apimregions.json|apimreports.json|apimsubscriptions.json|apimtagresources.json|apimtags.json|apimtenant.json|apimusers.json|definitions.json"
"apimanagement/resource-manager/Microsoft.ApiManagement/ApiManagement/stable/2019-12-01","","","apimanagement","Microsoft.ApiManagement/ApiManagement","2019-12-01","stable","mgmt","False","Brownfield","2025-10-30","apimanagement.json|apimapis.json|apimapisByTags.json|apimapiversionsets.json|apimauthorizationservers.json|apimbackends.json|apimcaches.json|apimcertificates.json|apimcontenttypes.json|apimdeployment.json|apimdiagnostics.json|apimemailtemplates.json|apimgateways.json|apimgroups.json|apimidentityprovider.json|apimissues.json|apimloggers.json|apimnamedvalues.json|apimnetworkstatus.json|apimnotifications.json|apimopenidconnectproviders.json|apimpolicies.json|apimpolicydescriptions.json|apimportalsettings.json|apimproducts.json|apimproductsByTags.json|apimquotas.json|apimregions.json|apimreports.json|apimsubscriptions.json|apimtagresources.json|apimtags.json|apimtenant.json|apimusers.json|definitions.json"
"apimanagement/resource-manager/Microsoft.ApiManagement/ApiManagement/stable/2020-12-01","","","apimanagement","Microsoft.ApiManagement/ApiManagement","2020-12-01","stable","mgmt","False","Brownfield","2025-10-30","apimanagement.json|apimapis.json|apimapisByTags.json|apimapiversionsets.json|apimauthorizationservers.json|apimbackends.json|apimcaches.json|apimcertificates.json|apimcontenttypes.json|apimdeletedservices.json|apimdeployment.json|apimdiagnostics.json|apimemailtemplates.json|apimgateways.json|apimgroups.json|apimidentityprovider.json|apimissues.json|apimloggers.json|apimnamedvalues.json|apimnetworkstatus.json|apimnotifications.json|apimopenidconnectproviders.json|apimpolicies.json|apimpolicydescriptions.json|apimportalrevisions.json|apimportalsettings.json|apimproducts.json|apimproductsByTags.json|apimquotas.json|apimregions.json|apimreports.json|apimsettings.json|apimskus.json|apimsubscriptions.json|apimtagresources.json|apimtags.json|apimtenant.json|apimusers.json|definitions.json"
"apimanagement/resource-manager/Microsoft.ApiManagement/ApiManagement/stable/2021-08-01","","","apimanagement","Microsoft.ApiManagement/ApiManagement","2021-08-01","stable","mgmt","False","Brownfield","2025-10-30","apimanagement.json|apimapis.json|apimapisByTags.json|apimapiversionsets.json|apimauthorizationservers.json|apimbackends.json|apimcaches.json|apimcertificates.json|apimconnectivitycheck.json|apimcontenttypes.json|apimdeletedservices.json|apimdeployment.json|apimdiagnostics.json|apimemailtemplates.json|apimgateways.json|apimgroups.json|apimidentityprovider.json|apimissues.json|apimloggers.json|apimnamedvalues.json|apimnetworkstatus.json|apimnotifications.json|apimopenidconnectproviders.json|apimoutbounddependency.json|apimpolicies.json|apimpolicydescriptions.json|apimportalrevisions.json|apimportalsettings.json|apimprivatelink.json|apimproducts.json|apimproductsByTags.json|apimquotas.json|apimregions.json|apimreports.json|apimschema.json|apimsettings.json|apimskus.json|apimsubscriptions.json|apimtagresources.json|apimtags.json|apimtenant.json|apimusers.json|definitions.json"
"apimanagement/resource-manager/Microsoft.ApiManagement/ApiManagement/stable/2022-08-01","","","apimanagement","Microsoft.ApiManagement/ApiManagement","2022-08-01","stable","mgmt","False","Brownfield","2025-10-30","apimanagement.json|apimapis.json|apimapisByTags.json|apimapiversionsets.json|apimauthorizationproviders.json|apimauthorizationservers.json|apimbackends.json|apimcaches.json|apimcertificates.json|apimconnectivitycheck.json|apimcontenttypes.json|apimdeletedservices.json|apimdeployment.json|apimdiagnostics.json|apimdocumentations.json|apimemailtemplates.json|apimgateways.json|apimgroups.json|apimidentityprovider.json|apimissues.json|apimloggers.json|apimnamedvalues.json|apimnetworkstatus.json|apimnotifications.json|apimopenidconnectproviders.json|apimoutbounddependency.json|apimpolicies.json|apimpolicydescriptions.json|apimpolicyfragments.json|apimportalconfigs.json|apimportalrevisions.json|apimportalsettings.json|apimprivatelink.json|apimproducts.json|apimproductsByTags.json|apimquotas.json|apimregions.json|apimreports.json|apimschema.json|apimsettings.json|apimskus.json|apimsubscriptions.json|apimtagresources.json|apimtags.json|apimtenant.json|apimusers.json|definitions.json"
"apimanagement/resource-manager/Microsoft.ApiManagement/ApiManagement/stable/2024-05-01","","","apimanagement","Microsoft.ApiManagement/ApiManagement","2024-05-01","stable","mgmt","False","Brownfield","2025-10-30","apigateway.json|apimallpolicies.json|apimanagement.json|apimapis.json|apimapisByTags.json|apimapiversionsets.json|apimauthorizationproviders.json|apimauthorizationservers.json|apimbackends.json|apimcaches.json|apimcertificates.json|apimconnectivitycheck.json|apimcontenttypes.json|apimdeletedservices.json|apimdeployment.json|apimdiagnostics.json|apimdocumentations.json|apimemailtemplates.json|apimgatewayConfigConnections.json|apimgateways.json|apimgroups.json|apimidentityprovider.json|apimissues.json|apimloggers.json|apimnamedvalues.json|apimnetworkstatus.json|apimnotifications.json|apimopenidconnectproviders.json|apimoutbounddependency.json|apimpolicies.json|apimpolicydescriptions.json|apimpolicyfragments.json|apimpolicyrestrictions.json|apimpolicyrestrictionsvalidation.json|apimportalconfigs.json|apimportalrevisions.json|apimportalsettings.json|apimprivatelink.json|apimproducts.json|apimproductsByTags.json|apimquotas.json|apimregions.json|apimreports.json|apimschema.json|apimsettings.json|apimskus.json|apimsubscriptions.json|apimtagresources.json|apimtags.json|apimtenant.json|apimusers.json|apimworkspacebackends.json|apimworkspacecertificates.json|apimworkspacediagnostics.json|apimworkspacelinks.json|apimworkspaceloggers.json|apimworkspaces.json|definitions.json|operationStatuses.json"
"app/resource-manager/Microsoft.App/ContainerApps","package-preview-2025-10-02-preview","","app","Microsoft.App/ContainerApps","2025-10-02-preview","preview","mgmt","False","Brownfield","","preview/2025-10-02-preview/AppResiliency.json|preview/2025-10-02-preview/AuthConfigs.json|preview/2025-10-02-preview/AvailableWorkloadProfiles.json|preview/2025-10-02-preview/BillingMeters.json|preview/2025-10-02-preview/Builders.json|preview/2025-10-02-preview/Builds.json|preview/2025-10-02-preview/CommonDefinitions.json|preview/2025-10-02-preview/ConnectedEnvironments.json|preview/2025-10-02-preview/ConnectedEnvironmentsCertificates.json|preview/2025-10-02-preview/ConnectedEnvironmentsDaprComponents.json|preview/2025-10-02-preview/ConnectedEnvironmentsStorages.json|preview/2025-10-02-preview/ContainerApps.json|preview/2025-10-02-preview/ContainerAppsBuilds.json|preview/2025-10-02-preview/ContainerAppsFunctions.json|preview/2025-10-02-preview/ContainerAppsLabelHistory.json|preview/2025-10-02-preview/ContainerAppsPatches.json|preview/2025-10-02-preview/ContainerAppsRevisions.json|preview/2025-10-02-preview/Diagnostics.json|preview/2025-10-02-preview/DotNetComponents.json|preview/2025-10-02-preview/FunctionsExtension.json|preview/2025-10-02-preview/Global.json|preview/2025-10-02-preview/JavaComponents.json|preview/2025-10-02-preview/Jobs.json|preview/2025-10-02-preview/LogicAppsExtension.json|preview/2025-10-02-preview/ManagedEnvironments.json|preview/2025-10-02-preview/ManagedEnvironmentsDaprComponentResiliencyPolicies.json|preview/2025-10-02-preview/ManagedEnvironmentsDaprComponents.json|preview/2025-10-02-preview/ManagedEnvironmentsDaprSubscriptions.json|preview/2025-10-02-preview/ManagedEnvironmentsHttpRouteConfig.json|preview/2025-10-02-preview/ManagedEnvironmentsMaintenanceConfigurations.json|preview/2025-10-02-preview/ManagedEnvironmentsStorages.json|preview/2025-10-02-preview/SessionPools.json|preview/2025-10-02-preview/SourceControls.json|preview/2025-10-02-preview/Subscriptions.json|preview/2025-10-02-preview/Usages.json"
"app/resource-manager/Microsoft.App/ContainerApps/preview/2022-01-01-preview","","","app","Microsoft.App/ContainerApps","2022-01-01-preview","preview","mgmt","False","Brownfield","2025-09-05","AuthConfigs.json|CommonDefinitions.json|ContainerApps.json|ContainerAppsRevisions.json|DaprComponents.json|Global.json|ManagedEnvironments.json|ManagedEnvironmentsStorages.json|SourceControls.json"
"app/resource-manager/Microsoft.App/ContainerApps/preview/2022-06-01-preview","","","app","Microsoft.App/ContainerApps","2022-06-01-preview","preview","mgmt","False","Brownfield","2025-09-05","AuthConfigs.json|AvailableWorkloadProfiles.json|BillingMeters.json|CommonDefinitions.json|ConnectedEnvironments.json|ConnectedEnvironmentsCertificates.json|ConnectedEnvironmentsDaprComponents.json|ConnectedEnvironmentsStorages.json|ContainerApps.json|ContainerAppsRevisions.json|Diagnostics.json|Global.json|ManagedEnvironments.json|ManagedEnvironmentsDaprComponents.json|ManagedEnvironmentsStorages.json|SourceControls.json"
"app/resource-manager/Microsoft.App/ContainerApps/preview/2022-11-01-preview","","","app","Microsoft.App/ContainerApps","2022-11-01-preview","preview","mgmt","False","Brownfield","2025-09-05","AuthConfigs.json|AvailableWorkloadProfiles.json|BillingMeters.json|CommonDefinitions.json|ConnectedEnvironments.json|ConnectedEnvironmentsCertificates.json|ConnectedEnvironmentsDaprComponents.json|ConnectedEnvironmentsStorages.json|ContainerApps.json|ContainerAppsRevisions.json|Diagnostics.json|Global.json|Jobs.json|ManagedEnvironments.json|ManagedEnvironmentsDaprComponents.json|ManagedEnvironmentsStorages.json|SourceControls.json"
"app/resource-manager/Microsoft.App/ContainerApps/preview/2023-04-01-preview","","","app","Microsoft.App/ContainerApps","2023-04-01-preview","preview","mgmt","False","Brownfield","2025-09-05","AuthConfigs.json|AvailableWorkloadProfiles.json|BillingMeters.json|CommonDefinitions.json|ConnectedEnvironments.json|ConnectedEnvironmentsCertificates.json|ConnectedEnvironmentsDaprComponents.json|ConnectedEnvironmentsStorages.json|ContainerApps.json|ContainerAppsRevisions.json|Diagnostics.json|Global.json|Jobs.json|ManagedEnvironments.json|ManagedEnvironmentsDaprComponents.json|ManagedEnvironmentsStorages.json|SourceControls.json"
"app/resource-manager/Microsoft.App/ContainerApps/preview/2023-05-02-preview","","","app","Microsoft.App/ContainerApps","2023-05-02-preview","preview","mgmt","False","Brownfield","2025-09-05","AuthConfigs.json|AvailableWorkloadProfiles.json|BillingMeters.json|CommonDefinitions.json|ConnectedEnvironments.json|ConnectedEnvironmentsCertificates.json|ConnectedEnvironmentsDaprComponents.json|ConnectedEnvironmentsStorages.json|ContainerApps.json|ContainerAppsRevisions.json|Diagnostics.json|Global.json|Jobs.json|ManagedEnvironments.json|ManagedEnvironmentsDaprComponents.json|ManagedEnvironmentsStorages.json|SourceControls.json|Subscriptions.json|Usages.json"
"app/resource-manager/Microsoft.App/ContainerApps/preview/2023-08-01-preview","","","app","Microsoft.App/ContainerApps","2023-08-01-preview","preview","mgmt","False","Brownfield","2025-09-05","AppResiliency.json|AuthConfigs.json|AvailableWorkloadProfiles.json|BillingMeters.json|Builders.json|Builds.json|CommonDefinitions.json|ConnectedEnvironments.json|ConnectedEnvironmentsCertificates.json|ConnectedEnvironmentsDaprComponents.json|ConnectedEnvironmentsStorages.json|ContainerApps.json|ContainerAppsRevisions.json|Diagnostics.json|Global.json|Jobs.json|ManagedEnvironments.json|ManagedEnvironmentsDaprComponentResiliencyPolicies.json|ManagedEnvironmentsDaprComponents.json|ManagedEnvironmentsDaprSubscriptions.json|ManagedEnvironmentsStorages.json|SourceControls.json|Subscriptions.json|Usages.json"
